item,itemLabel,pop,area
http://www.wikidata.org/entity/Q51691,Amarillo,190695,233900000
http://www.wikidata.org/entity/Q51693,Brownsville,183046,378900000
http://www.wikidata.org/entity/Q51694,Grand Prairie,175396,210024725
http://www.wikidata.org/entity/Q51695,Pasadena,149043,115300000
http://www.wikidata.org/entity/Q51696,Mesquite,143484,119600000
http://www.wikidata.org/entity/Q51697,McKinney,155142,162900000
http://www.wikidata.org/entity/Q51698,McAllen,140717,119916449
http://www.wikidata.org/entity/Q51973,Scranton,710,2771287
http://www.wikidata.org/entity/Q52465,West Valley City,132434,91944577
http://www.wikidata.org/entity/Q52466,West Jordan,108383,80030632
http://www.wikidata.org/entity/Q52467,South Jordan,59366,57300000
http://www.wikidata.org/entity/Q52468,Orem,90749,47400000
http://www.wikidata.org/entity/Q52471,Ogden,83793,69000000
http://www.wikidata.org/entity/Q52472,St. George,76817,168090228
http://www.wikidata.org/entity/Q52474,Layton,67311,57400000
http://www.wikidata.org/entity/Q52535,Rosario,1400000,179
http://www.wikidata.org/entity/Q52842,Kalisz,103738,71400000
http://www.wikidata.org/entity/Q52996,Marshall,23523,76800000
http://www.wikidata.org/entity/Q53139,Chita,343511,534
http://www.wikidata.org/entity/Q54134,Newburyport,17189,27453873
http://www.wikidata.org/entity/Q54136,Peabody,52376,43500000
http://www.wikidata.org/entity/Q54138,Beverly,39502,58500000
http://www.wikidata.org/entity/Q54140,Salem,41340,46878784
http://www.wikidata.org/entity/Q54143,Melrose,26983,12431942
http://www.wikidata.org/entity/Q54154,Revere,51755,26000000
http://www.wikidata.org/entity/Q54156,Chelsea,38861,6400000
http://www.wikidata.org/entity/Q54172,Watertown,31915,10877950
http://www.wikidata.org/entity/Q54174,Woburn,38120,33410846
http://www.wikidata.org/entity/Q54179,Methuen,43979,59700000
http://www.wikidata.org/entity/Q54182,Fitchburg,40318,72700000
http://www.wikidata.org/entity/Q54185,Leominster,41303,77700000
http://www.wikidata.org/entity/Q54189,Marlborough,38499,57497736
http://www.wikidata.org/entity/Q54217,Norwalk,88145,94016568
http://www.wikidata.org/entity/Q54220,Meriden,60868,62500000
http://www.wikidata.org/entity/Q54264,Newport,24672,29500000
http://www.wikidata.org/entity/Q54268,East Providence,47037,43020000
http://www.wikidata.org/entity/Q54273,Central Falls,19328,3341084
http://www.wikidata.org/entity/Q54344,Skellefteå,32775,2174
http://www.wikidata.org/entity/Q54357,Motala,28942,1929
http://www.wikidata.org/entity/Q54755,Ängelholm,23240,1283
http://www.wikidata.org/entity/Q54764,Västervik,20168,1292
http://www.wikidata.org/entity/Q54886,Cuenca,400000,70590000
http://www.wikidata.org/entity/Q55630,Novi Sad,250439,106200000
http://www.wikidata.org/entity/Q57006,Emmerich am Rhein,30279,80.4
http://www.wikidata.org/entity/Q57200,St. Pete Beach,9346,51500000
http://www.wikidata.org/entity/Q193342,Rostov,30943,31
http://www.wikidata.org/entity/Q193342,Rostov,31792,31
http://www.wikidata.org/entity/Q193413,Rybinsk,191840,101.42
http://www.wikidata.org/entity/Q44213,Paraná,247863,137000000
http://www.wikidata.org/entity/Q44237,Mendoza,115041,54
http://www.wikidata.org/entity/Q44254,Ushuaia,56956,23
http://www.wikidata.org/entity/Q44255,San Miguel de Tucumán,527607,90.338785
http://www.wikidata.org/entity/Q44564,Charleston,51400,84590000
http://www.wikidata.org/entity/Q44989,Tulsa,391906,484
http://www.wikidata.org/entity/Q45400,Port Arthur,57755,372440290
http://www.wikidata.org/entity/Q45412,Coimbra,143396,316.83
http://www.wikidata.org/entity/Q46843,Auerbach,18893,55.38
http://www.wikidata.org/entity/Q47164,Santa Monica,89736,21.8
http://www.wikidata.org/entity/Q47166,Orsk,231104,621.33
http://www.wikidata.org/entity/Q47265,Palo Alto,64403,66788023
http://www.wikidata.org/entity/Q47282,Osh,251000,18.3
http://www.wikidata.org/entity/Q47430,Green Bay,104057,144940000
http://www.wikidata.org/entity/Q47483,Sagunto,64439,132
http://www.wikidata.org/entity/Q47571,Lorca,91730,1676000000
http://www.wikidata.org/entity/Q47716,Charleston,120083,330200000
http://www.wikidata.org/entity/Q48215,Dover,30665,75200000
http://www.wikidata.org/entity/Q48274,Nashua,86494,82600000
http://www.wikidata.org/entity/Q48292,Arles,53660,758.93
http://www.wikidata.org/entity/Q48320,Kōbe,1530858,552230000
http://www.wikidata.org/entity/Q48370,Manchester,109565,90600000
http://www.wikidata.org/entity/Q48809,Oak Ridge,29330,232900000
http://www.wikidata.org/entity/Q49012,San Luis Obispo,45119,33489000
http://www.wikidata.org/entity/Q49111,Cambridge,107289,18470000
http://www.wikidata.org/entity/Q49143,Quincy,92271,69670680
http://www.wikidata.org/entity/Q49145,New Haven,130282,52
http://www.wikidata.org/entity/Q49146,New London,27620,27900000
http://www.wikidata.org/entity/Q49147,New Bedford,95115,62500000
http://www.wikidata.org/entity/Q49156,Gloucester,28789,107500000
http://www.wikidata.org/entity/Q49158,Springfield,153060,86000000
http://www.wikidata.org/entity/Q49162,Lowell,109945,37700000
http://www.wikidata.org/entity/Q49169,Stamford,128278,134938380
http://www.wikidata.org/entity/Q49178,Waterbury,110366,75000000
http://www.wikidata.org/entity/Q49179,Worcester,183016,99973541
http://www.wikidata.org/entity/Q49184,Pittsfield,44737,110000000
http://www.wikidata.org/entity/Q49188,Lynn,90329,34964839
http://www.wikidata.org/entity/Q49191,Portsmouth,21233,43600000
http://www.wikidata.org/entity/Q49192,Middletown,47648,109600000
http://www.wikidata.org/entity/Q49193,Brockton,93810,55943743
http://www.wikidata.org/entity/Q49194,Fall River,88857,104200000
http://www.wikidata.org/entity/Q49195,Warwick,82672,128520000
http://www.wikidata.org/entity/Q49197,Cranston,80387,77500000
http://www.wikidata.org/entity/Q49198,Danbury,81671,114736473
http://www.wikidata.org/entity/Q49200,Pawtucket,71148,23310000
http://www.wikidata.org/entity/Q49218,Rochester,208123,96100000
http://www.wikidata.org/entity/Q49218,Rochester,210565,96100000
http://www.wikidata.org/entity/Q49219,Irvine,223729,172115069
http://www.wikidata.org/entity/Q49219,Irvine,250384,172115069
http://www.wikidata.org/entity/Q49220,Fremont,220000,226900000
http://www.wikidata.org/entity/Q49221,Scottsdale,217385,477700000
http://www.wikidata.org/entity/Q49225,Reno,225221,274200000
http://www.wikidata.org/entity/Q49227,Winston-Salem,236441,342914425
http://www.wikidata.org/entity/Q49229,Durham,228330,280400000
http://www.wikidata.org/entity/Q49233,Orlando,238300,286711683
http://www.wikidata.org/entity/Q49238,Greensboro,279639,339806440
http://www.wikidata.org/entity/Q49240,Stockton,290409,167709500
http://www.wikidata.org/entity/Q49241,Lexington,295803,739441605
http://www.wikidata.org/entity/Q49242,Corpus Christi,316381,1192000000
http://www.wikidata.org/entity/Q49243,Riverside,303871,255440000
http://www.wikidata.org/entity/Q49244,Santa Ana,324528,71271292
http://www.wikidata.org/entity/Q49246,Aurora,325078,402600000
http://www.wikidata.org/entity/Q49247,Anaheim,336265,131600000
http://www.wikidata.org/entity/Q49255,Tampa,347645,441900000
http://www.wikidata.org/entity/Q49256,Bakersfield,347483,371946000
http://www.wikidata.org/entity/Q49258,Colorado Springs,416427,504800000
http://www.wikidata.org/entity/Q49261,Mesa,439041,344805117
http://www.wikidata.org/entity/Q49266,Wichita,382368,423700000
http://www.wikidata.org/entity/Q49267,Henderson,257729,279000000
http://www.wikidata.org/entity/Q49268,Fort Wayne,253691,287050000
http://www.wikidata.org/entity/Q49270,Chula Vista,243916,134925000
http://www.wikidata.org/entity/Q49272,Chandler,236123,150219310
http://www.wikidata.org/entity/Q49273,Lubbock,243839,320000000
http://www.wikidata.org/entity/Q49274,Garland,226876,147900000
http://www.wikidata.org/entity/Q49301,Crisfield,2726,7930000
http://www.wikidata.org/entity/Q50054,Garden Grove,170883,46513596
http://www.wikidata.org/entity/Q50816,Mississauga,713443,292400000
http://www.wikidata.org/entity/Q51103,Cali,2420013,564
http://www.wikidata.org/entity/Q51599,Punta Arenas,127454,17846300000
http://www.wikidata.org/entity/Q51682,Glendale,226721,144521336
http://www.wikidata.org/entity/Q51685,Tempe,161719,104117522
http://www.wikidata.org/entity/Q51686,Peoria,154065,461017883
http://www.wikidata.org/entity/Q51687,Surprise,117517,273891242
http://www.wikidata.org/entity/Q51689,Plano,269776,185.5
http://www.wikidata.org/entity/Q51690,Irving,216290,175342195
http://www.wikidata.org/entity/Q193722,Sergiyev Posad,104579,50
http://www.wikidata.org/entity/Q194165,Irbid,1088100,30000000
http://www.wikidata.org/entity/Q196374,Sovetskaya Gavan,25147,69
http://www.wikidata.org/entity/Q196486,Stary Oskol,222125,134.2
http://www.wikidata.org/entity/Q196489,Sterlitamak,279692,108.52
http://www.wikidata.org/entity/Q196507,Sudogda,10673,12
http://www.wikidata.org/entity/Q196709,Tulun,44611,134
http://www.wikidata.org/entity/Q197582,Khimki,239967,109.79
http://www.wikidata.org/entity/Q197609,Kholmsk,28521,32
http://www.wikidata.org/entity/Q197860,Chebarkul,40612,71.13
http://www.wikidata.org/entity/Q198206,Shakhty,236749,158.2
http://www.wikidata.org/entity/Q198349,Shumerlya,29954,13.3
http://www.wikidata.org/entity/Q198748,Engels,224213,121.06
http://www.wikidata.org/entity/Q198989,Aktau,178187,140000000
http://www.wikidata.org/entity/Q199797,Tacoma,198397,161460000
http://www.wikidata.org/entity/Q200016,Visakhapatnam,4288113,11161
http://www.wikidata.org/entity/Q200017,Vijayawada,874587,61880000
http://www.wikidata.org/entity/Q200019,Jodhpur,1033918,289850000
http://www.wikidata.org/entity/Q200166,Kitchener,219153,136890000
http://www.wikidata.org/entity/Q200713,Aurangabad,1371330,219000000
http://www.wikidata.org/entity/Q200783,Monschau,11841,94.6
http://www.wikidata.org/entity/Q200894,Baesweiler,27834,27.76
http://www.wikidata.org/entity/Q201127,Asbury Park,16116,4151750
http://www.wikidata.org/entity/Q202726,"Franklin, New Hampshire",8477,75400000
http://www.wikidata.org/entity/Q203263,Athens,115452,306200000
http://www.wikidata.org/entity/Q203865,Spring Grove,1330,2490000
http://www.wikidata.org/entity/Q204087,Suisun City,28111,10783000
http://www.wikidata.org/entity/Q204150,Pinsk,137542,51480000
http://www.wikidata.org/entity/Q204561,Modesto,201165,96069000
http://www.wikidata.org/entity/Q204982,Anahuac,2210,5500000
http://www.wikidata.org/entity/Q205272,"Farmersville, Texas",3301,10400000
http://www.wikidata.org/entity/Q205526,Yamagata,252070,381340000
http://www.wikidata.org/entity/Q206464,Orinda,18342,32887669
http://www.wikidata.org/entity/Q206628,Bedford Heights,10775,11784445
http://www.wikidata.org/entity/Q206885,Düzce,135557,739.13
http://www.wikidata.org/entity/Q206957,Serres,58287,600
http://www.wikidata.org/entity/Q207294,Babruysk,218271,83860000
http://www.wikidata.org/entity/Q207429,Tuxtla Gutiérrez,553374,412.4
http://www.wikidata.org/entity/Q207467,Trikala,61653,608
http://www.wikidata.org/entity/Q207754,Trichy,916857,167230000
http://www.wikidata.org/entity/Q208151,León,184041,591070000
http://www.wikidata.org/entity/Q208158,Viana do Castelo,91238,319
http://www.wikidata.org/entity/Q208200,Berane,11776,717
http://www.wikidata.org/entity/Q208318,Kaduna,760084,3080000000
http://www.wikidata.org/entity/Q208445,Vallejo,115942,128300000
http://www.wikidata.org/entity/Q208447,Thousand Oaks,126683,142918133
http://www.wikidata.org/entity/Q208459,Sunnyvale,140081,58.765
http://www.wikidata.org/entity/Q208473,Przemyśl,67847,46.18
http://www.wikidata.org/entity/Q209338,Oxnard,205437,101548253
http://www.wikidata.org/entity/Q209794,Gardiner,5800,42920000
http://www.wikidata.org/entity/Q209932,Biała Podlaska,57498,49.4
http://www.wikidata.org/entity/Q209978,Edessa,18229,611
http://www.wikidata.org/entity/Q210296,Xanthi,56122,495
http://www.wikidata.org/entity/Q211760,Culiacán,858638,4758.9
http://www.wikidata.org/entity/Q211970,Entebbe,69958,56200000
http://www.wikidata.org/entity/Q212991,Santa Rosa,167815,107481916
http://www.wikidata.org/entity/Q213325,Rapid City,70812,143720000
http://www.wikidata.org/entity/Q214164,Bellevue,122363,94460000
http://www.wikidata.org/entity/Q214173,Trujillo,803546,1100
http://www.wikidata.org/entity/Q214178,Nablus,146493,29
http://www.wikidata.org/entity/Q215080,Machala,231260,40
http://www.wikidata.org/entity/Q216280,Frontignan,22719,31.72
http://www.wikidata.org/entity/Q216820,Youngstown,66982,88577593
http://www.wikidata.org/entity/Q216835,Cap-Haïtien,190289,53500000
http://www.wikidata.org/entity/Q216912,Muğla,56.619,1.661
http://www.wikidata.org/entity/Q217156,Ismaïlia,293184,210000000
http://www.wikidata.org/entity/Q218861,Gondar,308257,209270000
http://www.wikidata.org/entity/Q219526,Fayetteville,73580,142967343
http://www.wikidata.org/entity/Q219656,Macon,153691,661000000
http://www.wikidata.org/entity/Q220121,Montana,44502,69235000
http://www.wikidata.org/entity/Q220843,Walvis Bay,85000,1124000000
http://www.wikidata.org/entity/Q221734,Rason,196954,746
http://www.wikidata.org/entity/Q222472,Cleveland,15834,18906913
http://www.wikidata.org/entity/Q223177,Casper,40,70551276
http://www.wikidata.org/entity/Q223177,Casper,544,70551276
http://www.wikidata.org/entity/Q223177,Casper,883,70551276
http://www.wikidata.org/entity/Q223177,Casper,2639,70551276
http://www.wikidata.org/entity/Q223177,Casper,55316,70551276
http://www.wikidata.org/entity/Q223587,Mansoura,439348,371000000
http://www.wikidata.org/entity/Q137203,Sandakan,396290,2266239596
http://www.wikidata.org/entity/Q137775,Derby,22158,24863885
http://www.wikidata.org/entity/Q138311,Elizabeth,124969,34873000
http://www.wikidata.org/entity/Q138338,New Brunswick,55181,14995000
http://www.wikidata.org/entity/Q138367,Camden,77344,26784000
http://www.wikidata.org/entity/Q138901,Livermore,86870,65205540
http://www.wikidata.org/entity/Q139564,Atlantic City,39558,44125627
http://www.wikidata.org/entity/Q140087,Zlatoust,169057,118
http://www.wikidata.org/entity/Q140147,Brest,335645,146
http://www.wikidata.org/entity/Q141358,Lyubertsy,190480,44
http://www.wikidata.org/entity/Q141578,Ivdel,16235,50
http://www.wikidata.org/entity/Q143269,La Habra Heights,5325,15959506
http://www.wikidata.org/entity/Q143557,"Kalach, Voronezh Oblast",19182,20
http://www.wikidata.org/entity/Q143782,North Las Vegas,216961,262600000
http://www.wikidata.org/entity/Q144017,Kamensk-Shakhtinsky,90307,160
http://www.wikidata.org/entity/Q144180,Lauderdale,2379,1090000
http://www.wikidata.org/entity/Q144856,Bonham,10127,24345888
http://www.wikidata.org/entity/Q145261,Kargopol,10052,13
http://www.wikidata.org/entity/Q145406,Karpinsk,27281,83
http://www.wikidata.org/entity/Q146373,Rosenfeld,6370,51.11
http://www.wikidata.org/entity/Q146790,Aomori,281920,824610000
http://www.wikidata.org/entity/Q147402,Zapopan,1332272,893.15
http://www.wikidata.org/entity/Q147756,Khasavyurt,139871,40
http://www.wikidata.org/entity/Q148142,Zarzis,75382,340
http://www.wikidata.org/entity/Q150346,Yalutorovsk,39399,51.91
http://www.wikidata.org/entity/Q151920,Tiberias,42610,10872
http://www.wikidata.org/entity/Q152593,Baqa-Jatt,33200,18.1
http://www.wikidata.org/entity/Q152902,Tanga,243580,536
http://www.wikidata.org/entity/Q154801,Komsomolsk-on-Amur,251283,325.1
http://www.wikidata.org/entity/Q154835,Mogilyov,370712,119
http://www.wikidata.org/entity/Q155277,Tlaquepaque,664193,270000000
http://www.wikidata.org/entity/Q155309,Korolyov,221129,55.47
http://www.wikidata.org/entity/Q155767,Krasnoturyinsk,58023,309.5
http://www.wikidata.org/entity/Q155990,Kupino,13897,32
http://www.wikidata.org/entity/Q156717,Khmelnytskyi,290100,90000000
http://www.wikidata.org/entity/Q156726,Ivano-Frankivsk,229447,119000000
http://www.wikidata.org/entity/Q156752,Sumy,270870,145000000
http://www.wikidata.org/entity/Q157065,Kerch,149566,108
http://www.wikidata.org/entity/Q157246,Bitola,74550,422.39
http://www.wikidata.org/entity/Q157260,Horlivka,256714,422000000
http://www.wikidata.org/entity/Q157510,Lermontov,22635,31
http://www.wikidata.org/entity/Q158004,Piotrków Trybunalski,77810,67270000
http://www.wikidata.org/entity/Q158119,Ramallah,27460,16.3
http://www.wikidata.org/entity/Q158292,Kropyvnytskyi,232052,103000000
http://www.wikidata.org/entity/Q158292,Kropyvnytskyi,234322,103000000
http://www.wikidata.org/entity/Q159232,Santa Cruz,59946,40996000
http://www.wikidata.org/entity/Q159785,Rolling Hills,907,517997
http://www.wikidata.org/entity/Q160750,Pachuca,277375,195.3
http://www.wikidata.org/entity/Q161899,Złotoryja,16479,11.5
http://www.wikidata.org/entity/Q162279,Kuopio,112117,1730
http://www.wikidata.org/entity/Q162489,Angleton,18862,29240000
http://www.wikidata.org/entity/Q162548,Oskemen,316699,540000000
http://www.wikidata.org/entity/Q162548,Oskemen,321251,540000000
http://www.wikidata.org/entity/Q162615,Cartagena,214759,558080000
http://www.wikidata.org/entity/Q163749,West Palm Beach,104031,150737308
http://www.wikidata.org/entity/Q165420,Pleven,110520,85000000
http://www.wikidata.org/entity/Q165718,Adel,3682,8500000
http://www.wikidata.org/entity/Q165941,Frederick,4637,12781479
http://www.wikidata.org/entity/Q165972,Fort Lauderdale,172389,99.9
http://www.wikidata.org/entity/Q166186,Washington,4295,20300000
http://www.wikidata.org/entity/Q166481,West Lafayette,28778,19761609
http://www.wikidata.org/entity/Q166866,Crescent City,7643,6255000
http://www.wikidata.org/entity/Q167155,Kalamazoo,74262,65034601
http://www.wikidata.org/entity/Q167183,Marble Falls,6077,31600000
http://www.wikidata.org/entity/Q548653,Clarion,2850,8443361
http://www.wikidata.org/entity/Q548664,Richmond,36812,62370000
http://www.wikidata.org/entity/Q550009,South English,212,780000
http://www.wikidata.org/entity/Q550338,Mosby,190,5413075
http://www.wikidata.org/entity/Q551940,Nienburg (Saale),6707,79.1
http://www.wikidata.org/entity/Q553956,Statesville,23320,53400000
http://www.wikidata.org/entity/Q556989,Ankeny,45582,75964351
http://www.wikidata.org/entity/Q557746,Schömberg,4644,23.27
http://www.wikidata.org/entity/Q558638,Diemelstadt,5274,82.58
